stamp_id,album,page_filename,page_number_in_album,common_name,nationality,year,face_value,condition,estimated_value,description,collectibility_notes,owner_notes,thumbnail_path,cropped_image_path,ai_model_used,deacquired
6193f9ed-3b73-4530-989a-2b4b959e8647,Guernsey_modern,IMG_1237.jpeg,11.0,Portugal Scenic,Portugal,1980s,Unknown,Mint,$3-5 each,"A set of scenic stamps from Portugal, depicting landscapes. These stamps are in mint condition.",Scenic stamps are popular for their beauty and are collectible among country-specific collectors.,Bought online.,thumbnails/6193f9ed-3b73-4530-989a-2b4b959e8647_thumbnail.jpg,cropped_entities/6193f9ed-3b73-4530-989a-2b4b959e8647_cropped.jpg,grok-2-vision-1212,False
67a35200-7cd4-499f-8040-c0a64355278c,Guernsey_modern,IMG_1237.jpeg,11.0,Portugal Scenic,Portugal,1980s,Unknown,Mint,$3-5 each,"Another scenic stamp from Portugal, showing a landscape. This stamp is also in mint condition.","Similar to the previous scenic stamps, these are sought after for their aesthetic appeal.",From the same online purchase.,thumbnails/67a35200-7cd4-499f-8040-c0a64355278c_thumbnail.jpg,cropped_entities/67a35200-7cd4-499f-8040-c0a64355278c_cropped.jpg,grok-2-vision-1212,False
5545ffbf-1c1b-4668-ae50-80e45b184628,Guernsey_modern,IMG_1237.jpeg,11.0,Portugal Scenic,Portugal,1980s,Unknown,Mint,$3-5 each,"A third scenic stamp from Portugal, depicting a different landscape. Mint condition.",Part of a series that is attractive to collectors of Portuguese stamps.,Part of a thematic collection.,thumbnails/5545ffbf-1c1b-4668-ae50-80e45b184628_thumbnail.jpg,cropped_entities/5545ffbf-1c1b-4668-ae50-80e45b184628_cropped.jpg,grok-2-vision-1212,False
1d26181e-d5aa-4ad6-a4f2-bacd0a01a63d,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp featuring a portrait of a historical figure, likely from the series issued in 2016.","Part of a popular series, collectible due to the thematic interest in local history and figures.",,thumbnails/1d26181e-d5aa-4ad6-a4f2-bacd0a01a63d_thumbnail.jpg,cropped_entities/1d26181e-d5aa-4ad6-a4f2-bacd0a01a63d_cropped.jpg,grok-2-vision-1212,False
8ac7e23d-7ea3-4269-b8a1-465fcf67534b,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp featuring a historical scene, possibly a local landmark or event.",Collectible for its representation of Guernsey's heritage and culture.,,thumbnails/8ac7e23d-7ea3-4269-b8a1-465fcf67534b_thumbnail.jpg,cropped_entities/8ac7e23d-7ea3-4269-b8a1-465fcf67534b_cropped.jpg,grok-2-vision-1212,False
11081863-50a6-4f78-9d37-d6ac03cb83f1,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp with an image of a historical figure, likely part of the same series.","Similar to others in the series, valued for thematic consistency.",,thumbnails/11081863-50a6-4f78-9d37-d6ac03cb83f1_thumbnail.jpg,cropped_entities/11081863-50a6-4f78-9d37-d6ac03cb83f1_cropped.jpg,grok-2-vision-1212,False
42d88833-77c0-4206-881c-5d91d0708a3d,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp depicting a historical scene, possibly related to local history.",Collectible for its depiction of Guernsey's past.,,thumbnails/42d88833-77c0-4206-881c-5d91d0708a3d_thumbnail.jpg,cropped_entities/42d88833-77c0-4206-881c-5d91d0708a3d_cropped.jpg,grok-2-vision-1212,False
0c20a1fc-efc4-4fcb-a1e0-06b196de80c5,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp with a portrait, part of the historical series.","Thematic collection value, part of a set.",,thumbnails/0c20a1fc-efc4-4fcb-a1e0-06b196de80c5_thumbnail.jpg,cropped_entities/0c20a1fc-efc4-4fcb-a1e0-06b196de80c5_cropped.jpg,grok-2-vision-1212,False
7c77dbda-526d-471e-b319-6a1902504253,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp showing a historical scene, likely from the same series.",Collectible for its historical representation.,,thumbnails/7c77dbda-526d-471e-b319-6a1902504253_thumbnail.jpg,cropped_entities/7c77dbda-526d-471e-b319-6a1902504253_cropped.jpg,grok-2-vision-1212,False
7e62a0e4-d167-4c93-bf8f-b560bec2934f,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp with a historical figure, part of the series.","Part of a thematic set, collectible for completeness.",,thumbnails/7e62a0e4-d167-4c93-bf8f-b560bec2934f_thumbnail.jpg,cropped_entities/7e62a0e4-d167-4c93-bf8f-b560bec2934f_cropped.jpg,grok-2-vision-1212,False
6d929802-b7fd-4ea0-aef0-b8dad3c84786,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp depicting a historical scene, possibly local architecture or event.",Collectible for its depiction of Guernsey's heritage.,,thumbnails/6d929802-b7fd-4ea0-aef0-b8dad3c84786_thumbnail.jpg,cropped_entities/6d929802-b7fd-4ea0-aef0-b8dad3c84786_cropped.jpg,grok-2-vision-1212,False
80869930-8581-4e95-bfd8-3702fbe1e4f1,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp with a historical figure, part of the series.",Collectible as part of a thematic set.,,thumbnails/80869930-8581-4e95-bfd8-3702fbe1e4f1_thumbnail.jpg,cropped_entities/80869930-8581-4e95-bfd8-3702fbe1e4f1_cropped.jpg,grok-2-vision-1212,False
e6c67b44-4ca4-4cf7-85f1-15511fec7837,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Post & Go,Guernsey,2016,£1.17,Mint Never Hinged (MNH),$3-5,"A Guernsey Post & Go stamp showing a historical scene, likely from the same series.",Collectible for its historical significance.,,thumbnails/e6c67b44-4ca4-4cf7-85f1-15511fec7837_thumbnail.jpg,cropped_entities/e6c67b44-4ca4-4cf7-85f1-15511fec7837_cropped.jpg,grok-2-vision-1212,False
cd440a23-ce57-4c86-86f7-4328ba175860,Guernsey_modern,IMG_1236.jpeg,10.0,King George VI,United Kingdom,1937,1d,Used,$1-2,"A red stamp featuring King George VI, typical of the British definitive series.","Common, but collectible in mint condition.",,thumbnails/cd440a23-ce57-4c86-86f7-4328ba175860_thumbnail.jpg,cropped_entities/cd440a23-ce57-4c86-86f7-4328ba175860_cropped.jpg,grok-2-vision-1212,False
c3ce686a-ea22-438f-81dd-642c892185e0,Guernsey_modern,IMG_1236.jpeg,10.0,King George VI,United Kingdom,1937,2d,Used,$1-2,"A brown stamp featuring King George VI, part of the same series as the 1d stamp.","Common, but collectible in mint condition.",,thumbnails/c3ce686a-ea22-438f-81dd-642c892185e0_thumbnail.jpg,cropped_entities/c3ce686a-ea22-438f-81dd-642c892185e0_cropped.jpg,grok-2-vision-1212,False
17b07c0a-b4c8-46ab-a3b3-da694c2b668b,Guernsey_modern,IMG_1236.jpeg,10.0,King George VI,United Kingdom,1937,3d,Used,$1-2,"A green stamp featuring King George VI, part of the same series as the 1d and 2d stamps.","Common, but collectible in mint condition.",,thumbnails/17b07c0a-b4c8-46ab-a3b3-da694c2b668b_thumbnail.jpg,cropped_entities/17b07c0a-b4c8-46ab-a3b3-da694c2b668b_cropped.jpg,grok-2-vision-1212,False
f27f8c94-c17b-451f-b2a9-28400b3ea998,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Castle Cornet,Guernsey,1969,4d,Used,$1-5,"A stamp featuring Castle Cornet, a historic castle in Guernsey.",Moderately collectible due to regional interest.,,thumbnails/f27f8c94-c17b-451f-b2a9-28400b3ea998_thumbnail.jpg,cropped_entities/f27f8c94-c17b-451f-b2a9-28400b3ea998_cropped.jpg,grok-2-vision-1212,False
b0fcacad-6a80-440e-b66d-ca711fe86075,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Castle Cornet,Guernsey,1969,1/-,Used,$1-5,"A stamp featuring Castle Cornet, a historic castle in Guernsey, higher denomination.",Moderately collectible due to regional interest.,,thumbnails/b0fcacad-6a80-440e-b66d-ca711fe86075_thumbnail.jpg,cropped_entities/b0fcacad-6a80-440e-b66d-ca711fe86075_cropped.jpg,grok-2-vision-1212,False
734f46e0-a2ca-44a4-9a82-f94eb8789076,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Castle Cornet,Guernsey,1969,6-Jan,Used,$1-5,"A stamp featuring Castle Cornet, a historic castle in Guernsey, higher denomination.",Moderately collectible due to regional interest.,,thumbnails/734f46e0-a2ca-44a4-9a82-f94eb8789076_thumbnail.jpg,cropped_entities/734f46e0-a2ca-44a4-9a82-f94eb8789076_cropped.jpg,grok-2-vision-1212,False
52e0284b-e439-4960-b2e9-918fae42439e,Guernsey_modern,IMG_1236.jpeg,10.0,Guernsey Castle Cornet,Guernsey,1969,6-Feb,Used,$1-5,"A stamp featuring Castle Cornet, a historic castle in Guernsey, highest denomination.",Moderately collectible due to regional interest.,,thumbnails/52e0284b-e439-4960-b2e9-918fae42439e_thumbnail.jpg,cropped_entities/52e0284b-e439-4960-b2e9-918fae42439e_cropped.jpg,grok-2-vision-1212,False
02353b5c-65cc-4785-aa1e-12058cc14bb3,Guernsey_modern,IMG_1236.jpeg,10.0,Wesley's Guernsey 9p,Guernsey,1978,9p,Used,$1-3,"A stamp featuring a historic building, part of the Wesley's series.",Collectible for thematic collectors.,,thumbnails/02353b5c-65cc-4785-aa1e-12058cc14bb3_thumbnail.jpg,cropped_entities/02353b5c-65cc-4785-aa1e-12058cc14bb3_cropped.jpg,grok-2-vision-1212,False
949ecac9-381e-4e66-80e6-5fb14c61803a,Guernsey_modern,IMG_1236.jpeg,10.0,Wesley's Guernsey 9p,Guernsey,1978,9p,Used,$1-3,"A stamp featuring a historic building, part of the Wesley's series.",Collectible for thematic collectors.,,thumbnails/949ecac9-381e-4e66-80e6-5fb14c61803a_thumbnail.jpg,cropped_entities/949ecac9-381e-4e66-80e6-5fb14c61803a_cropped.jpg,grok-2-vision-1212,False
78990812-6343-46cd-964d-8507fbe6a738,Guernsey_modern,IMG_1236.jpeg,10.0,Wesley's Guernsey 11p,Guernsey,1978,11p,Used,$1-3,"A stamp featuring a historic building, part of the Wesley's series, higher denomination.",Collectible for thematic collectors.,,thumbnails/78990812-6343-46cd-964d-8507fbe6a738_thumbnail.jpg,cropped_entities/78990812-6343-46cd-964d-8507fbe6a738_cropped.jpg,grok-2-vision-1212,False
895ce768-e8e2-4717-91a7-a03bb97d1d8c,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey QEII Coronation,Guernsey,1953,2d,Used,$5-10,"A stamp commemorating the coronation of Queen Elizabeth II, featuring a portrait of the Queen.",Common but sought after by thematic collectors of royal events.,Part of a royal collection,thumbnails/895ce768-e8e2-4717-91a7-a03bb97d1d8c_thumbnail.jpg,cropped_entities/895ce768-e8e2-4717-91a7-a03bb97d1d8c_cropped.jpg,grok-2-vision-1212,False
a2d41351-b801-4cd3-8998-4ed80a1db33e,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey QEII Silver Wedding,Guernsey,1972,3d,Mint,$8-15,A stamp celebrating the silver wedding anniversary of Queen Elizabeth II and Prince Philip.,Popular among collectors of royal memorabilia.,Acquired in a lot purchase,thumbnails/a2d41351-b801-4cd3-8998-4ed80a1db33e_thumbnail.jpg,cropped_entities/a2d41351-b801-4cd3-8998-4ed80a1db33e_cropped.jpg,grok-2-vision-1212,False
2bd3320a-6d76-4d92-ac16-7b32b5d36c9e,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Mail Ships,Guernsey,1980,12p,Mint,$10-20,"A stamp depicting a mail ship, part of a series celebrating maritime history.",Valued by maritime and transportation theme collectors.,From a maritime collection,thumbnails/2bd3320a-6d76-4d92-ac16-7b32b5d36c9e_thumbnail.jpg,cropped_entities/2bd3320a-6d76-4d92-ac16-7b32b5d36c9e_cropped.jpg,grok-2-vision-1212,False
e6b33ec7-7bf2-4309-a8e9-c0016e255f04,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Aviation,Guernsey,1980,12p,Mint,$10-20,"A stamp featuring an aircraft, part of a series on aviation history.",Attractive to aviation enthusiasts and thematic collectors.,Purchased individually,thumbnails/e6b33ec7-7bf2-4309-a8e9-c0016e255f04_thumbnail.jpg,cropped_entities/e6b33ec7-7bf2-4309-a8e9-c0016e255f04_cropped.jpg,grok-2-vision-1212,False
3f2b384a-3e59-4410-9bf3-66f09788e633,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Landscapes,Guernsey,1985,17p,Mint,$5-10,A set of stamps showcasing various landscapes of Guernsey.,Common but appreciated for scenic beauty.,Part of a landscape series,thumbnails/3f2b384a-3e59-4410-9bf3-66f09788e633_thumbnail.jpg,cropped_entities/3f2b384a-3e59-4410-9bf3-66f09788e633_cropped.jpg,grok-2-vision-1212,False
57e8c18e-23a1-4dfd-bfcf-d657f80b373f,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Regional Views,Guernsey,1990,22p,Mint,$5-10,A stamp featuring regional views of Guernsey.,Collectible for local history and geography enthusiasts.,From a regional collection,thumbnails/57e8c18e-23a1-4dfd-bfcf-d657f80b373f_thumbnail.jpg,cropped_entities/57e8c18e-23a1-4dfd-bfcf-d657f80b373f_cropped.jpg,grok-2-vision-1212,False
6a1300fd-d996-465c-ae8c-23d110600057,Guernsey_modern,IMG_1225.jpeg,9.0,UK Machin Decimal,United Kingdom,1971,10p,Used,$1-3,"A Machin series stamp with a decimal value, featuring the profile of Queen Elizabeth II.",Common but essential for UK stamp collections.,Part of a UK collection,thumbnails/6a1300fd-d996-465c-ae8c-23d110600057_thumbnail.jpg,cropped_entities/6a1300fd-d996-465c-ae8c-23d110600057_cropped.jpg,grok-2-vision-1212,False
5586797d-e6bc-4877-b2af-25ee57c35d55,Guernsey_modern,IMG_1225.jpeg,9.0,UK Machin Decimal,United Kingdom,1971,20p,Used,$1-3,Another Machin series stamp with a different decimal value.,"Similar to the 10p, common but part of a series.",Acquired with the 10p stamp,thumbnails/5586797d-e6bc-4877-b2af-25ee57c35d55_thumbnail.jpg,cropped_entities/5586797d-e6bc-4877-b2af-25ee57c35d55_cropped.jpg,grok-2-vision-1212,False
438e6579-cc13-40aa-b9e9-5be087102020,Guernsey_modern,IMG_1225.jpeg,9.0,UK Machin Decimal,United Kingdom,1971,50p,Used,$2-5,A higher value Machin series stamp.,Slightly rarer due to higher face value.,Bought for higher value,thumbnails/438e6579-cc13-40aa-b9e9-5be087102020_thumbnail.jpg,cropped_entities/438e6579-cc13-40aa-b9e9-5be087102020_cropped.jpg,grok-2-vision-1212,False
46af079f-2198-4228-93dd-4c0743b7636d,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey QEII and Duke of Edinburgh,Guernsey,1981,18p,Used,$1.50 ,A stamp featuring Queen Elizabeth II and the Duke of Edinburgh.,Common among collectors of British Royalty stamps.,,thumbnails/46af079f-2198-4228-93dd-4c0743b7636d_thumbnail.jpg,cropped_entities/46af079f-2198-4228-93dd-4c0743b7636d_cropped.jpg,grok-2-vision-1212,False
c4954e21-511d-449a-adda-dfe2165e4575,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey QEII and Prince Philip,Guernsey,1981,18p,Used,$1.50 ,A stamp featuring Queen Elizabeth II and Prince Philip.,Common among collectors of British Royalty stamps.,,thumbnails/c4954e21-511d-449a-adda-dfe2165e4575_thumbnail.jpg,cropped_entities/c4954e21-511d-449a-adda-dfe2165e4575_cropped.jpg,grok-2-vision-1212,False
0350cf26-ddac-4d7c-912f-7b236b83929c,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey QEII and Prince Charles,Guernsey,1981,18p,Used,$1.50 ,A stamp featuring Queen Elizabeth II and Prince Charles.,Common among collectors of British Royalty stamps.,,thumbnails/0350cf26-ddac-4d7c-912f-7b236b83929c_thumbnail.jpg,cropped_entities/0350cf26-ddac-4d7c-912f-7b236b83929c_cropped.jpg,grok-2-vision-1212,False
5341c14d-02ca-47be-bd07-58cda913d164,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey QEII and Princess Anne,Guernsey,1981,18p,Used,$1.50 ,A stamp featuring Queen Elizabeth II and Princess Anne.,Common among collectors of British Royalty stamps.,,thumbnails/5341c14d-02ca-47be-bd07-58cda913d164_thumbnail.jpg,cropped_entities/5341c14d-02ca-47be-bd07-58cda913d164_cropped.jpg,grok-2-vision-1212,False
85bce38d-f419-4ca5-8723-3062fc94d038,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Royal Family,Guernsey,1981,£1.50,Used,$5.00 ,A stamp featuring the British Royal Family.,Sought after by collectors of family-themed stamps.,,thumbnails/85bce38d-f419-4ca5-8723-3062fc94d038_thumbnail.jpg,cropped_entities/85bce38d-f419-4ca5-8723-3062fc94d038_cropped.jpg,grok-2-vision-1212,False
ce598c01-7849-4f9a-9aad-e8e950bdafe3,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Ship,Guernsey,1982,£1.20,Used,$3.00 ,A stamp featuring a ship.,Popular among maritime stamp collectors.,,thumbnails/ce598c01-7849-4f9a-9aad-e8e950bdafe3_thumbnail.jpg,cropped_entities/ce598c01-7849-4f9a-9aad-e8e950bdafe3_cropped.jpg,grok-2-vision-1212,False
4193f6fc-42c3-4992-bd30-6e4fb6c463f8,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Airplane,Guernsey,1982,£1.20,Used,$3.00 ,A stamp featuring an airplane.,Popular among aviation stamp collectors.,,thumbnails/4193f6fc-42c3-4992-bd30-6e4fb6c463f8_thumbnail.jpg,cropped_entities/4193f6fc-42c3-4992-bd30-6e4fb6c463f8_cropped.jpg,grok-2-vision-1212,False
db71f110-beb5-4f2c-9711-456f90de26e7,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Landscape,Guernsey,1983,£1.20,Used,$3.00 ,A stamp featuring a landscape scene.,Common among collectors of scenic stamps.,,thumbnails/db71f110-beb5-4f2c-9711-456f90de26e7_thumbnail.jpg,cropped_entities/db71f110-beb5-4f2c-9711-456f90de26e7_cropped.jpg,grok-2-vision-1212,False
cd545ac9-5fc7-4bec-9973-9941dc524c4f,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Landscape,Guernsey,1983,£1.20,Used,$3.00 ,A stamp featuring a landscape scene.,Common among collectors of scenic stamps.,,thumbnails/cd545ac9-5fc7-4bec-9973-9941dc524c4f_thumbnail.jpg,cropped_entities/cd545ac9-5fc7-4bec-9973-9941dc524c4f_cropped.jpg,grok-2-vision-1212,False
82ca56ba-e812-43e3-a85a-f862f2290acb,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Landscape,Guernsey,1983,£1.20,Used,$3.00 ,A stamp featuring a landscape scene.,Common among collectors of scenic stamps.,,thumbnails/82ca56ba-e812-43e3-a85a-f862f2290acb_thumbnail.jpg,cropped_entities/82ca56ba-e812-43e3-a85a-f862f2290acb_cropped.jpg,grok-2-vision-1212,False
94cd0973-02f1-4831-a1a7-414f5801ac12,Guernsey_modern,IMG_1225.jpeg,9.0,Guernsey Landscape,Guernsey,1983,£2.34,Used,$5.00 ,A stamp featuring a landscape scene.,Common among collectors of scenic stamps.,,thumbnails/94cd0973-02f1-4831-a1a7-414f5801ac12_thumbnail.jpg,cropped_entities/94cd0973-02f1-4831-a1a7-414f5801ac12_cropped.jpg,grok-2-vision-1212,False
7ec83cf0-1016-4f65-90db-7af1d9aa41bd,Guernsey_modern,IMG_1225.jpeg,9.0,Machin Decimal,United Kingdom,1971,10p,Used,$0.50 ,A Machin decimal stamp.,Common among collectors of British definitive stamps.,,thumbnails/7ec83cf0-1016-4f65-90db-7af1d9aa41bd_thumbnail.jpg,cropped_entities/7ec83cf0-1016-4f65-90db-7af1d9aa41bd_cropped.jpg,grok-2-vision-1212,False
441e4a37-f77b-44aa-90fd-48ff79f4a63f,Guernsey_modern,IMG_1225.jpeg,9.0,Machin Decimal,United Kingdom,1971,15p,Used,$0.75 ,A Machin decimal stamp.,Common among collectors of British definitive stamps.,,thumbnails/441e4a37-f77b-44aa-90fd-48ff79f4a63f_thumbnail.jpg,cropped_entities/441e4a37-f77b-44aa-90fd-48ff79f4a63f_cropped.jpg,grok-2-vision-1212,False
64c343b0-cb56-4370-a66f-8d580ad54359,Guernsey_modern,IMG_1225.jpeg,9.0,Machin Decimal,United Kingdom,1971,20p,Used,$1.00 ,A Machin decimal stamp.,Common among collectors of British definitive stamps.,,thumbnails/64c343b0-cb56-4370-a66f-8d580ad54359_thumbnail.jpg,cropped_entities/64c343b0-cb56-4370-a66f-8d580ad54359_cropped.jpg,grok-2-vision-1212,False
2677f1b5-6c0b-41a9-8260-a08dafba7dd7,Guernsey_modern,IMG_1225.jpeg,9.0,Machin Decimal,United Kingdom,1971,50p,Used,$2.00 ,A Machin decimal stamp.,Common among collectors of British definitive stamps.,,thumbnails/2677f1b5-6c0b-41a9-8260-a08dafba7dd7_thumbnail.jpg,cropped_entities/2677f1b5-6c0b-41a9-8260-a08dafba7dd7_cropped.jpg,grok-2-vision-1212,False
caa3b275-1c68-415d-8f69-1906e956a051,Guernsey_modern,IMG_1223.jpeg,8.0,British Tram Stamp,United Kingdom,1960s,4d,Mint Never Hinged,$5-10,Green stamp depicting a British tram.,"Part of a series on British transportation, moderately collectible.",,thumbnails/caa3b275-1c68-415d-8f69-1906e956a051_thumbnail.jpg,cropped_entities/caa3b275-1c68-415d-8f69-1906e956a051_cropped.jpg,grok-2-vision-1212,False
1b65ca86-eddb-47de-acc0-7db46392183e,Guernsey_modern,IMG_1223.jpeg,8.0,British Train Stamp,United Kingdom,1960s,3d,Mint Never Hinged,$5-10,Blue stamp depicting a British train.,"Part of a series on British transportation, moderately collectible.",,thumbnails/1b65ca86-eddb-47de-acc0-7db46392183e_thumbnail.jpg,cropped_entities/1b65ca86-eddb-47de-acc0-7db46392183e_cropped.jpg,grok-2-vision-1212,False
e9e50fdf-1b68-43d4-b27e-dcb877d47c24,Guernsey_modern,IMG_1223.jpeg,8.0,British Fire Engine Stamp,United Kingdom,1960s,6d,Mint Never Hinged,$5-10,Red stamp depicting a British fire engine.,"Part of a series on British transportation, moderately collectible.",,thumbnails/e9e50fdf-1b68-43d4-b27e-dcb877d47c24_thumbnail.jpg,cropped_entities/e9e50fdf-1b68-43d4-b27e-dcb877d47c24_cropped.jpg,grok-2-vision-1212,False
b9808134-d8d4-43ac-83cc-e6ef79a02f99,Guernsey_modern,IMG_1223.jpeg,8.0,British Bus Stamp,United Kingdom,1960s,6-Jan,Mint Never Hinged,$5-10,Red stamp depicting a British bus.,"Part of a series on British transportation, moderately collectible.",,thumbnails/b9808134-d8d4-43ac-83cc-e6ef79a02f99_thumbnail.jpg,cropped_entities/b9808134-d8d4-43ac-83cc-e6ef79a02f99_cropped.jpg,grok-2-vision-1212,False
2b103a42-24d4-4d1a-b7b4-be61fb46d4b7,Guernsey_modern,IMG_1223.jpeg,8.0,British Motorcycle Stamp,United Kingdom,1960s,3-Jan,Mint Never Hinged,$5-10,Green stamp depicting a British motorcycle.,"Part of a series on British transportation, moderately collectible.",,thumbnails/2b103a42-24d4-4d1a-b7b4-be61fb46d4b7_thumbnail.jpg,cropped_entities/2b103a42-24d4-4d1a-b7b4-be61fb46d4b7_cropped.jpg,grok-2-vision-1212,False
ea9786c9-1a88-4039-8e78-c55bfd661b84,Guernsey_modern,IMG_1223.jpeg,8.0,British Fire Engine Stamp,United Kingdom,1960s,6-Jan,Mint Never Hinged,$5-10,Red stamp depicting a British fire engine.,"Part of a series on British transportation, moderately collectible.",,thumbnails/ea9786c9-1a88-4039-8e78-c55bfd661b84_thumbnail.jpg,cropped_entities/ea9786c9-1a88-4039-8e78-c55bfd661b84_cropped.jpg,grok-2-vision-1212,False
f5efa97c-0113-45da-bd99-e8065bd82000,Guernsey_modern,IMG_1223.jpeg,8.0,Guernsey Coin Stamp,Guernsey,1970s,3p,Mint Never Hinged,$3-7,Orange stamp depicting a coin from Guernsey.,"Part of a series on Guernsey coinage, less common than UK stamps.",,thumbnails/f5efa97c-0113-45da-bd99-e8065bd82000_thumbnail.jpg,cropped_entities/f5efa97c-0113-45da-bd99-e8065bd82000_cropped.jpg,grok-2-vision-1212,False
ce5cbe21-48c7-42d8-b0e7-76e6dc05c491,Guernsey_modern,IMG_1223.jpeg,8.0,Guernsey Coin Stamp,Guernsey,1970s,4p,Mint Never Hinged,$3-7,Red stamp depicting a coin from Guernsey.,"Part of a series on Guernsey coinage, less common than UK stamps.",,thumbnails/ce5cbe21-48c7-42d8-b0e7-76e6dc05c491_thumbnail.jpg,cropped_entities/ce5cbe21-48c7-42d8-b0e7-76e6dc05c491_cropped.jpg,grok-2-vision-1212,False
358c1708-81c7-40f0-b03e-0d83cd17af3c,Guernsey_modern,IMG_1223.jpeg,8.0,Guernsey Coin Stamp,Guernsey,1970s,5p,Mint Never Hinged,$3-7,Grey stamp depicting a coin from Guernsey.,"Part of a series on Guernsey coinage, less common than UK stamps.",,thumbnails/358c1708-81c7-40f0-b03e-0d83cd17af3c_thumbnail.jpg,cropped_entities/358c1708-81c7-40f0-b03e-0d83cd17af3c_cropped.jpg,grok-2-vision-1212,False
6e506577-fd90-4712-a28e-51af1c2f802d,Guernsey_modern,IMG_1223.jpeg,8.0,Guernsey Coin Stamp,Guernsey,1970s,6p,Mint Never Hinged,$3-7,Blue stamp depicting a coin from Guernsey.,"Part of a series on Guernsey coinage, less common than UK stamps.",,thumbnails/6e506577-fd90-4712-a28e-51af1c2f802d_thumbnail.jpg,cropped_entities/6e506577-fd90-4712-a28e-51af1c2f802d_cropped.jpg,grok-2-vision-1212,False
be45effd-e28f-4a58-9c3b-9cbeec4ac077,Guernsey_modern,IMG_1223.jpeg,8.0,Chinese New Year Stamp,China,1980s,8 fen,Mint Never Hinged,$1-3,Red stamp with Chinese New Year design.,"Common, but part of a popular thematic series.",,thumbnails/be45effd-e28f-4a58-9c3b-9cbeec4ac077_thumbnail.jpg,cropped_entities/be45effd-e28f-4a58-9c3b-9cbeec4ac077_cropped.jpg,grok-2-vision-1212,False
94cec499-73f9-427c-8933-2e1d5c4bb9a1,Guernsey_modern,IMG_1223.jpeg,8.0,Chinese New Year Stamp,China,1980s,7 fen,Mint Never Hinged,$1-3,Red stamp with Chinese New Year design.,"Common, but part of a popular thematic series.",,thumbnails/94cec499-73f9-427c-8933-2e1d5c4bb9a1_thumbnail.jpg,cropped_entities/94cec499-73f9-427c-8933-2e1d5c4bb9a1_cropped.jpg,grok-2-vision-1212,False
a4fe2861-778b-4be2-8bd0-292f7fd74616,Guernsey_modern,IMG_1223.jpeg,8.0,Chinese New Year Stamp,China,1980s,10 fen,Mint Never Hinged,$1-3,Red stamp with Chinese New Year design.,"Common, but part of a popular thematic series.",,thumbnails/a4fe2861-778b-4be2-8bd0-292f7fd74616_thumbnail.jpg,cropped_entities/a4fe2861-778b-4be2-8bd0-292f7fd74616_cropped.jpg,grok-2-vision-1212,False
